3.121382,8.383457595557555,1.6303195744372807,1.1097773151881105,0.569602894598322,1.1184414888044443,1.6474286466419608,3.121382,2.4911351009563387,0.8069858679228962,392.9072007447431,0.1760482713498705,0.007431610782446843,3.3318694193436222,-0.165799,32.557,0.286198,0.66
3.121382,8.150826182792551,1.7031466873702568,1.162872557956705,0.5440397212144166,1.4600469591803789,1.3232703915912827,3.121382,2.8868127380838096,0.6989546373975449,363.6855308028273,0.15544024091712297,0.005738364195183484,3.7831576256132133,-0.165799,32.557,0.286198,0.66
3.121382,9.46923209784956,1.945922712093452,1.064782767468684,0.5441120704528026,1.1217073830113768,1.7510313669678685,3.121382,2.0856400830531414,0.6217467187215108,376.4813255582492,0.17449869013703592,0.006286398892526244,3.4479150092855138,-0.165799,32.557,0.286198,0.66
3.121382,6.7468753602629725,1.794669425955131,1.1331831560444008,0.48407345856657225,1.277868507906942,1.5237998087653517,3.121382,2.1135413322052568,0.6841201232267499,362.23386835742474,0.1504025030519611,0.007548411069887387,3.070090746324294,-0.165799,32.557,0.286198,0.66
3.121382,8.10269757721559,1.365612742378292,1.2567707926487557,0.45671138530912847,1.4639839429048076,1.406749771841229,3.121382,2.9392240568582086,0.6971814325041742,369.7019205666112,0.18405747866119,0.008172069387171675,3.028566964763287,-0.165799,32.557,0.286198,0.66
3.121382,8.010260566161975,1.501185883970232,1.2052779276777492,0.516290806042359,1.2822233427906722,1.7832591983265131,3.121382,2.711815935905582,0.6891240813702562,373.888986909781,0.16682189389494687,0.007133233603115126,3.079134702853437,-0.165799,32.557,0.286198,0.66
3.121382,9.012781804293475,1.8220713882647557,1.0016774384057499,0.5208804862376268,1.4056313802170932,1.3780586315404615,3.121382,2.6055966645201853,0.8300305755011617,366.50060917847276,0.17720658597974784,0.006221552657999486,3.045541146386458,-0.165799,32.557,0.286198,0.66
3.121382,8.139179491068003,1.6803574500882017,1.032997049642401,0.5982153424260275,1.2003979650054364,1.5504164981786208,3.121382,2.315568826248016,0.7242090990035427,375.7396045628935,0.16262453826264617,0.006478623225962984,2.693468201943847,-0.165799,32.557,0.286198,0.66
3.121382,6.980018448215152,1.7486364354293698,1.1819312956773282,0.5773849730316836,1.6956838401967325,1.424293473830399,3.121382,2.1475639748367454,0.7247290021242506,368.9729247545934,0.15677682523423742,0.006871903549576414,2.7357618799689334,-0.165799,32.557,0.286198,0.66
3.121382,8.583751288762327,1.566513644746459,1.0196200814028773,0.4938802306749158,1.5290992604475164,1.6303453487837793,3.121382,2.183489728701337,0.7180246017659174,356.23485571078925,0.17891395023608078,0.007653651526448689,3.221735075629308,-0.165799,32.557,0.286198,0.66
3.121382,8.9266839154307,1.5015957968014135,1.1061128147636976,0.5882709624494846,1.386147272948626,1.4633253150590173,3.121382,2.9006662910007384,0.8170374715064032,378.3356697804667,0.1667579788067025,0.006544894713741582,3.07678072583636,-0.165799,32.557,0.286198,0.66
3.121382,9.15656395453859,1.7306483877845236,1.0488364191472097,0.5326105560974693,1.2888927768567136,1.586656566126305,3.121382,2.2740117260010972,0.8300660846574758,336.41240459904003,0.1688103638475244,0.007511878540986005,3.169785174133215,-0.165799,32.557,0.286198,0.66
3.121382,6.909528647200761,1.5259687697176902,1.041702933327267,0.5467137132442126,1.2504396548825294,1.673608014341803,3.121382,1.896560783734831,0.7367219207696313,341.83129243046903,0.17678544040067198,0.007703231786089095,2.564206714230084,-0.165799,32.557,0.286198,0.66
3.121382,7.740045682726274,1.5156453362936708,0.8292199314403353,0.4740848110302587,1.1185561426622452,1.3729877789155374,3.121382,2.2997738882393595,0.6907020791608248,357.51084337820754,0.17814656696432601,0.007247029851746398,2.953732608025409,-0.165799,32.557,0.286198,0.66
