  3.1213820000e+00,  8.1014945401e+00,  1.5798665419e+00,  1.2076379869e+00,  5.9505112416e-01,  1.6575417200e+00,  1.0790332108e+00,  3.1213820000e+00,  2.5609104000e+00,  6.4150859616e-01,  3.2674381761e+02,  2.4928048480e-01,  7.5615256906e-03,  3.1841185654e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  7.7162556027e+00,  1.7035570802e+00,  1.3592578862e+00,  5.2745240401e-01,  1.3763854745e+00,  1.3338314403e+00,  3.1213820000e+00,  2.5609104000e+00,  7.4126675057e-01,  2.8138641916e+02,  2.4997977590e-01,  7.3541376488e-03,  3.2510727693e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  9.4151215984e+00,  1.5394791151e+00,  1.1436802819e+00,  5.8621455352e-01,  1.3718013140e+00,  1.1993806618e+00,  3.1213820000e+00,  2.5609104000e+00,  7.6989024041e-01,  3.0895937089e+02,  2.9132652606e-01,  7.7630439635e-03,  2.9311408125e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  6.9441816935e+00,  1.4886495031e+00,  1.1148726666e+00,  5.4792388412e-01,  1.3351443598e+00,  1.0746487096e+00,  3.1213820000e+00,  2.5609104000e+00,  6.6301739533e-01,  3.4303524431e+02,  2.4346075055e-01,  7.1826028273e-03,  3.0748295490e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  8.4283377931e+00,  1.6706622760e+00,  1.0103840885e+00,  5.0559306691e-01,  1.5139980687e+00,  1.1787064464e+00,  3.1213820000e+00,  2.5609104000e+00,  6.7443781448e-01,  2.9150640334e+02,  2.2763405022e-01,  7.4355502570e-03,  2.9920198073e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  7.6890546799e+00,  1.3750284772e+00,  1.2325369677e+00,  6.3051277981e-01,  1.4779590126e+00,  1.1420612701e+00,  3.1213820000e+00,  2.5609104000e+00,  7.7941090070e-01,  3.0752775514e+02,  2.0891817189e-01,  7.5290685050e-03,  3.0595908668e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  8.0955026001e+00,  1.7288168579e+00,  1.1736679267e+00,  6.0804078976e-01,  1.3304282264e+00,  1.1181339603e+00,  3.1213820000e+00,  2.5609104000e+00,  6.7702135028e-01,  3.3962766753e+02,  2.1451347202e-01,  7.6830260450e-03,  2.7357889014e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  7.8339219498e+00,  1.3382722868e+00,  1.2009352627e+00,  6.4925625358e-01,  1.5047392841e+00,  1.1703293655e+00,  3.1213820000e+00,  2.5609104000e+00,  6.9610064891e-01,  2.9742655032e+02,  2.5722423723e-01,  6.6333377495e-03,  2.9373605458e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  8.3816670860e+00,  1.3256021336e+00,  1.1572251714e+00,  6.4320163464e-01,  1.4753780624e+00,  9.3187221008e-01,  3.1213820000e+00,  2.5609104000e+00,  7.3131162306e-01,  2.9761462221e+02,  2.5594178130e-01,  7.7515358199e-03,  3.0818316024e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  8.6467358047e+00,  1.3598449311e+00,  1.3243160344e+00,  6.0900667892e-01,  1.6522863189e+00,  1.2978281916e+00,  3.1213820000e+00,  2.5609104000e+00,  7.9164154056e-01,  2.8216274208e+02,  2.9016672990e-01,  5.7485235433e-03,  3.0957989241e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  8.2276368249e+00,  1.2858577148e+00,  1.2717133330e+00,  6.4231146951e-01,  1.6866275436e+00,  1.2150836841e+00,  3.1213820000e+00,  2.5609104000e+00,  6.6673924071e-01,  3.0305756583e+02,  2.4079298959e-01,  7.3650158680e-03,  3.5570714390e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  9.3215484939e+00,  1.6417196939e+00,  1.3152648399e+00,  4.8296720690e-01,  1.5515334119e+00,  1.0496852242e+00,  3.1213820000e+00,  2.5609104000e+00,  7.3162873452e-01,  3.2782531691e+02,  2.6822443621e-01,  8.0810563785e-03,  3.2687237769e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  8.3429922833e+00,  1.4177063039e+00,  1.2472542661e+00,  6.3319225829e-01,  1.1357815094e+00,  1.1710484046e+00,  3.1213820000e+00,  2.5609104000e+00,  7.6151484083e-01,  3.5303100341e+02,  2.6700322829e-01,  6.9138286757e-03,  2.8978155377e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  7.6916129623e+00,  1.5754626601e+00,  1.1893405537e+00,  5.7128584760e-01,  1.2297032647e+00,  1.1140919546e+00,  3.1213820000e+00,  2.5609104000e+00,  7.8493125020e-01,  3.4174309858e+02,  2.7735153863e-01,  7.9047073277e-03,  3.5967891677e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  8.2647996422e+00,  1.6527332990e+00,  1.1598968029e+00,  5.7145926772e-01,  1.3269630700e+00,  1.1670271281e+00,  3.1213820000e+00,  2.5609104000e+00,  6.3215848144e-01,  3.3875306471e+02,  2.9141516928e-01,  6.6494909159e-03,  2.9155194050e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  7.5117993064e+00,  1.4514685130e+00,  1.2135171680e+00,  5.7536858233e-01,  1.3654087316e+00,  1.2266422551e+00,  3.1213820000e+00,  2.5609104000e+00,  7.2098158307e-01,  3.1622287669e+02,  2.4867624629e-01,  6.3172172664e-03,  3.4797500244e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  7.7001341936e+00,  1.5640378535e+00,  1.1714398313e+00,  6.0568733829e-01,  1.6198620544e+00,  1.2909278341e+00,  3.1213820000e+00,  2.5609104000e+00,  6.6539324576e-01,  3.3271418285e+02,  2.3314467304e-01,  6.7148776090e-03,  3.2811731392e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  7.3565881811e+00,  1.5212726628e+00,  1.0454653641e+00,  5.2438884164e-01,  1.4037206968e+00,  1.0080970370e+00,  3.1213820000e+00,  2.5609104000e+00,  7.0782996110e-01,  3.5759143508e+02,  2.0309103601e-01,  6.8670650566e-03,  3.0155680892e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  7.5222866132e+00,  1.5036365870e+00,  1.2269366624e+00,  6.3792352822e-01,  1.2122551266e+00,  9.8120745137e-01,  3.1213820000e+00,  2.5609104000e+00,  7.1325234985e-01,  3.1331282390e+02,  2.4240050723e-01,  8.0778728418e-03,  3.2139200010e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  7.3976648196e+00,  1.4610364735e+00,  1.1507972147e+00,  6.1025955884e-01,  1.7742374354e+00,  1.0931072288e+00,  3.1213820000e+00,  2.5609104000e+00,  6.6561489689e-01,  3.0425083767e+02,  2.9863320390e-01,  6.5923618304e-03,  3.4677500299e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  9.7518473501e+00,  1.6258624542e+00,  1.2400782926e+00,  5.4907282624e-01,  1.4479809276e+00,  1.2143054488e+00,  3.1213820000e+00,  2.5609104000e+00,  8.0231669251e-01,  3.3051476293e+02,  2.6307921655e-01,  8.3126284570e-03,  2.9813082842e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  7.6830548977e+00,  1.5139819408e+00,  1.0177199779e+00,  6.5631541621e-01,  1.3296197322e+00,  9.7919427745e-01,  3.1213820000e+00,  2.5609104000e+00,  7.4072343482e-01,  2.7467897199e+02,  2.0639379396e-01,  8.3363028338e-03,  2.6312840162e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  6.9769244498e+00,  1.6173753571e+00,  1.5779246032e+00,  5.9001075016e-01,  1.7031512284e+00,  1.0350927631e+00,  3.1213820000e+00,  2.5609104000e+00,  6.2996908822e-01,  3.7308363463e+02,  2.4515916996e-01,  7.3482820882e-03,  3.1706861197e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  7.9160987520e+00,  1.3535410196e+00,  1.1400962274e+00,  6.1462777831e-01,  1.2972967947e+00,  1.0511168804e+00,  3.1213820000e+00,  2.5609104000e+00,  5.6701487788e-01,  3.4254181746e+02,  2.5963345378e-01,  6.3474388563e-03,  2.7182670401e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
  3.1213820000e+00,  9.1499045470e+00,  1.9000328256e+00,  1.0498498287e+00,  7.1434960431e-01,  1.4515097457e+00,  1.2835842439e+00,  3.1213820000e+00,  2.5609104000e+00,  7.1188690456e-01,  3.3182154312e+02,  2.4555811097e-01,  8.5625475415e-03,  3.1110810343e+00, -1.6579900000e-01,  3.2557000000e+01,  2.8619800000e-01,  6.6000000000e-01
